index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
1cf6404abbde8e2ae84aba02c9353329,2025-11-19T08:00:37Z,Snow&Ice,снег России,pogoda.mail.ru,ru,0.8,"Meteorologen warnten vor schlechtem Wetter in einem der Bezirke Russlands. In welchen Regionen Russlands am Mittwoch mit einer Erwärmung gerechnet wird: Wettervorhersage für den 19. November 2025. Wir sagen Ihnen, wo es regnen und schneien wird, wo eisige Bedingungen möglich sind.",Синоптики предупредили о ненастье в одном из округов России,"В каких регионах России в среду ожидается потепление: прогноз погоды на 19 ноября 2025. Расскажем, где пройдут дожди и выпадет снег, где возможны гололедные явления.","Forecasters warned of bad weather in one of the districts of Russia. In which regions of Russia warming is expected on Wednesday: weather forecast for November 19, 2025. We will tell you where it will rain and snow, where icy conditions are possible.","Vates tempestatum in uno ex districtibus Russiae moniti sunt. In quibus regionibus calefactio Russiae expectatur die Mercurii: tempestas praenuntietur die 19 mensis Novembris anno 2025. Dicemus ubi pluet et nix, ubi condiciones glaciales fieri possunt.",https://pogoda.mail.ru/news/68767235/,https://resizer.mail.ru/p/861cebd0-8500-5947-9391-4e8fad10d813/AQAG3N2WhgQRGM8nlrpdkkpSNXm5_RZCXz1WXt0E9KoBMbptgo2X7JEcwu3hBKz_yAb7LUOVSGR4QqZGhiKrlmcWZN8.jpg,,", 19 ,   +2 °,  - — +1 °,   — −5 °,   — +1 °.    −4 °,   —  −13 °,   —  −28 °,   —  −22 °,   —  −8 °.       .
  . , .     , +6 °.  .   — +2 °,   — +1 °,   — +4 °.
.     ,  —  .       — +6 °,   — +7… [+67 chars]",,2025-12-20 20:54:49+00:00,wmo,Russia,ESB,Europe
c997a78ecc6954514dfc7aae6a98704e,2025-11-25T07:26:11Z,Snow&Ice,снег России,pogoda.mail.ru,ru,0.8,"Eisiger Regen nähert sich einem der russischen Bezirke. Welches Wetter wird am Dienstag in den Regionen Russlands herrschen: Vorhersage der Meteorologen für den 25. November 2025. Wir verraten Ihnen, wo heute Frost und Schneeregen zu erwarten sind, wo es warm bleibt.",Ледяной дождь надвигается на один из округов России,"Какая погода установится в регионах России во вторник: прогноз синоптиков на 25 ноября 2025. Расскажем, где сегодня ожидаются морозы и мокрый снег, где сохранится тепло.","Freezing rain is approaching one of the Russian districts. What kind of weather will prevail in the regions of Russia on Tuesday: forecast of weather forecasters for November 25, 2025. We will tell you where frosts and sleet are expected today, where it will remain warm.","Imber glacians una e regione Russiae appropinquat. Qualis tempestas praevalebit in regionibus Russiae die Martis: praenuntientur tempestatum forecastes ante diem 25 Novembris 2025. Dicemus ubi pruinae et pruinae hodie exspectantur, ubi calidae manebunt.",https://pogoda.mail.ru/news/68843235/,https://resizer.mail.ru/p/7ebd534e-770d-5997-89a2-3f239b8ba6b2/AQAG_55sKhConbzEAYKC9b4bBSDIEnKZmrBPpKkH4WRxs3ql90E6dJXnpg3FuTBLuBUlLY-KbGg0UHcGhc745GcEXTQ.jpg,,". .   −28 °,   — −44 °,   — −28 °.   −8 °,   — −9 °,   — −5 °,   —   .
 - .     :  ,  .   — +1 °,   — −6 °,   — −4 °,   — −3 °.      −37 °.   −11 °,   .
  .   — +7 °  ,   — +6 °,   — +5 °,   — +4 °… [+79 chars]",,2025-12-20 20:54:49+00:00,wmo,Russia,ESB,Europe
70a4016fa6da4864d78c860cc9c8f5f1,2025-11-27T07:57:16Z,Snow&Ice,снег России,pogoda.mail.ru,ru,0.8,"Prognostiker sagten, in welchem ​​Bezirk Russlands sich die Kälte nähert. Welches Wetter wird heute in Russland passieren: Wettervorhersagen für den 27. November 2025. Wir sagen Ihnen, wo die Kaltfront ankommt, wo es regnen und schneien wird.","Синоптики рассказали, на какой округ России надвигается холод","Какая погода установится в России сегодня: прогноз синоптиков на 27 ноября 2025. Рассказываем, куда придет холодный фронт, где пройдет дождь и выпадет снег.","Forecasters told which district of Russia the cold is approaching. What weather will happen in Russia today: forecast by weather forecasters for November 27, 2025. We tell you where the cold front will come, where it will rain and snow will fall.","Vates nuntiaverunt cui regioni Russiae frigus appropinquare. Quae tempestas hodie in Russia fiet: Providemus tempestatum forecastes ad diem 27 Novembris 2025. Dicimus tibi ubi frons frigoris veniet, ubi imbres et nix cadent.",https://pogoda.mail.ru/news/68874031/,https://resizer.mail.ru/p/cde1775e-c371-5147-9b33-428102cce645/AQAGLJPcKhFy5BdS-B-WLVGJtKRzZto2cn6Jd0OUxG8UMcG0-REweuA_aC7ULn95XY-_q3_6P4mk7PJ9TiUn5Q2F02s.jpg,,":    .   — −32 °C,   — −27 °C.    −12 °C,   —  −9 °C,   —  −4 °C.   : +5 °C.
.  .     ,   .   −30 °C,  - — −14 °C,   — −37 °C,   — −39 °C.
    .  .   — −2 °C,   — −1 °C,     — +1 °C,   — +2 °C.
. … [+102 chars]",,2025-12-20 20:54:49+00:00,wmo,Russia,ESB,Europe
c391ddcb9205ecdec623dd5374d3ef73,2025-11-27T23:25:00Z,Snow&Ice,снег России,iz.ru,ru,0.8,"Der Experte sprach über das Recht der Russen, während eines Aufräumtages die Schneeräumung zu verweigern. In Russland verbreitet sich immer häufiger die Organisation von Winterreinigungstagen, bei denen Arbeiter den Schnee rund um ihre Büros entfernen. Gleichzeitig sei die Teilnahme an solchen Veranstaltungen freiwillig und die Teilnahme an der Veranstaltung könne gesetzlich verweigert werden, sagte der Moderator...",Эксперт рассказал о праве россиян отказаться от уборки снега на субботнике,"В России получает распространение практика организации зимних субботников, в рамках которых работники убирают снег вокруг офисов. При этом участие в подобных мероприятиях является добровольным, и от участия в акции можно отказаться по закону, рассказала ведущ…","The expert spoke about the right of Russians to refuse to clear snow during a cleanup day. In Russia, the practice of organizing winter cleanup days is becoming widespread, during which workers remove snow around their offices. At the same time, participation in such events is voluntary, and participation in the event can be refused by law, the presenter said...","Peritus locutus est de iure Russorum nolle se per diem terso nives purgare. In Russia, praxis ordinandi dies hiemales tersus diffunditur, inter quos operarii circa officia sua nives removent. Eodem tempore, participatio talium eventuum est voluntaria, et participatio eventus negari potest iure, qui praesentator dixit...",https://iz.ru/1998397/2025-11-28/ekspert-rasskazal-o-prave-rossiian-otkazatsia-ot-uborki-snega-na-subbotnike,http://cdn.iz.ru/sites/default/files/styles/900x506/public/news-2025-11/KE_15443.jpg?itok=Mrt5KE_4,,", . , , « » «.Ru».
« : , . «» , », .
 (77,1%). 46% . 23,1% , , . (22,1%) .
 . (95,8%) .
, 11 , () . , , , - ( , ).
 «»",,2025-12-20 20:54:49+00:00,wmo,Russia,ESB,Europe
d232f69d01f5fd5d7a79d5154bfa8aba,2025-11-28T07:40:38Z,Snow&Ice,снег России,pogoda.mail.ru,ru,0.8,"Prognostiker nannten die Region, in der die Temperatur um 17 Grad sinken wird. Welches Wetter wird heute in Russland passieren: Vorhersage für den 28. November 2025. Wir sagen Ihnen, wo es am Freitag regnen wird, wo es schneien wird, wo es warm bleibt.","Синоптики назвали регион, где похолодает на 17 градусов","Какая погода установится в России сегодня: прогноз на 28 ноября 2025. Рассказываем, где в пятницу пройдут дожди, где выпадет снег, где сохранится тепло.","Forecasters named the region where the temperature will drop by 17 degrees. What weather will happen in Russia today: forecast for November 28, 2025. We tell you where it will rain on Friday, where it will snow, where it will remain warm.","Vates regionem nominaverunt ubi temperatura per 17 gradus decidet. Quae tempestas hodie in Russia fiet: praecognoscendum 28 Novembris 2025. Dicimus tibi ubi dies Veneris pluet, ubi nix erit, ubi calefiet.",https://pogoda.mail.ru/news/68889885/,https://resizer.mail.ru/p/8193bfdb-3b7b-5b53-b042-c99efea99f58/AQAGpuhZVuQik6l3AAdoushSMx6WsLro0RnblwBHEEmoBP3z16cCou_5Vc_kZxeuUY-yn47btWBZnMyYA0BB6f0-dg8.jpg,,", .   — −1 °,   — −8 °,  - — +7 °,   — −13 °,   — −7 °.    −31 °,   —  −43 °,   —  −27 °.
.    −8 °,  −25 °.  .   — −3 °,   — −33 °,   — −38 °,   — −40 °.
  ,     .   , , +1 °.   — +3 °,   — +1 °, … [+98 chars]",,2025-12-20 20:54:49+00:00,wmo,Russia,ESB,Europe
d3c845b6233713f7071090c75038d760,2025-11-29T04:31:17Z,Fog,туман Пермский край,news.mail.ru,ru,0.8,"Retter warnten die Bewohner von Perm vor starkem Schnee und Eis. Am Samstag, 29. November, wird es in der Region Perm schneien. Permjakow rechnet außerdem mit vereisten Straßen und Nebel am Morgen und am frühen Nachmittag. Der Pressedienst des regionalen Ministeriums für Notsituationen warnt davor.",Спасатели предупредили пермяков сильном о снеге и гололедице,"В субботу, 29 ноября, в Пермский край придет снежная погода. Пермяков также ожидает гололедица на дорогах, туман утром и в первой половине дня. Об этом предупреждает пресс-служба регионального МЧС.","Rescuers warned Perm residents about heavy snow and ice. On Saturday, November 29, snowy weather will come to the Perm region. Permyakov also expects icy roads and fog in the morning and early afternoon. The press service of the regional Ministry of Emergency Situations warns about this.","Rescuers monuit Perm incolas de nivis et glacie gravibus. Die Sabbati, die 29 mensis Novembris, tempestas nivalis in regionem Perm veniet. Permyakov etiam exspectat gelidas vias et nebulam mane et mane post meridiem. Ministerium diurnale Ministerii Regionis Emergency Situationes monet de hoc.",https://news.mail.ru/society/68902744/,https://news.mail.ru/social_preview/68902744/?time=abfbd3e44139c0523ab2c0150fe578fb,,"«  29    , ,   .   . ,   ,   », — - .",,2025-12-21 02:51:29+00:00,wmo,Russia,ESB,Europe
1781384b626bb077502209eba744adb7,2025-11-26T03:03:44Z,Snow&Ice,снег России,tass.ru,ru,0.8,In Moskau werden nasser Schnee und bis zu 3 Grad Celsius erwartet. Ereignisse in Russland und der Welt. Analytische Veröffentlichungen. Materialien von Pressekonferenzen. Video- und Fotoberichte,Мокрый снег и до 3 градусов тепла ожидаются в Москве,События в России и мире. Аналитические публикации. Материалы пресс-конференций. Видео- и фоторепортажи,Wet snow and up to 3 degrees Celsius are expected in Moscow. Events in Russia and the world. Analytical publications. Materials of press conferences. Video and photo reports,Nix humida et usque ad 3 gradus Celsius Moscuae expectatur. Gesta in Russia et mundo. Editiones analyticae. Materiae collationum diurnariae. Video et photo tradit,https://tass.ru/obschestvo/25730147,https://cdn-storage-media.tass.ru/thumb/ru/obschestvo/25730147?u=2025-11-26T03:03:44.348049,,", 26 . //. , , 3 , .
 1-3 , 2 . .
 , 4-9 /. 750 .
 - . 1 .",,2025-12-21 08:58:07+00:00,wmo,Russia,ESB,Europe
a7b7f0da838bc3df2f21fba38d606914,2025-11-25T12:53:28Z,Precipitation,осадки в россии,life.ru,ru,0.8,"Das Ministerium für Notsituationen gab eine dringende Warnung vor Graupel und Eis in Moskau heraus. In der Zeit von 21:00 Uhr am 25. November bis 21:00 Uhr am 26. November wird in Moskau mit Niederschlägen gerechnet, hauptsächlich in Form von nassem Schnee, der stellenweise an Drähten und Bäumen festklebt, sowie mit vereisten Straßen. Die Hauptdirektion des russischen Ministeriums für Notsituationen für die Hauptstadt warnte davor.",МЧС экстренно предупредило о мокром снеге и гололедице в Москве,"В период с 21:00 25 ноября до 21:00 26 ноября в Москве ожидаются осадки преимущественно в виде мокрого снега, местами — налипание на проводах и деревьях, а также гололедица на дорогах. Об этом предупредило Главное управление МЧС России по столице.","The Ministry of Emergency Situations issued an urgent warning about sleet and ice in Moscow. In the period from 21:00 on November 25 to 21:00 on November 26, precipitation is expected in Moscow, mainly in the form of wet snow, in some places sticking to wires and trees, as well as icy conditions on the roads. The Main Directorate of the Russian Ministry of Emergency Situations for the capital warned about this.","Ministerium necessitatis condicionum urgentem monitionem de pruina et glacie Moscuae edixit. In periodo a 21:00 die 25 mensis Novembris ad 21:00 die 26 mensis Novembris, praecipitatio Moscuae expectatur, praesertim in forma nivis humidae, in nonnullis locis filis et arboribus adhaerentibus, necnon condiciones in viis glacialibus. Praecipuum Directoratum Ministerii Russiae tumultuarios Situationes capitis de hoc monuit.",https://life.ru/p/1813651,https://static.life.ru/ip/unsafe/rs:fit:1200:/q:98/sh:0.5/czM6Ly9saWZlLXN0YXRpYy9wdWJsaWNhdGlvbnMvMjAyNS8xMS8yNS8xNjg3MTc1NjQ4NjkuNDE5NzQuanBn.webp,,"21:00 25 21:00 26 , , . .
 , , . «101», «112» : 8 (495) 637-31-01.
 , 90% -, , , . , - 87%, .
 , «» Life.ru.",,2025-12-22 02:52:44+00:00,wmo,Russia,ESB,Europe
32c8bf5c55249051ddda86fd2c8d096f,2025-11-26T07:06:07Z,Precipitation,осадки в россии,rg.ru,ru,0.8,"Vilfand warnte vor starken Schneefällen in Sibirien und im Fernen Osten. Gefährliche Wetterphänomene wie starke Winde und Niederschläge werden in den kommenden Tagen in den Regionen der Föderationskreise Sibirien und Fernost vorhergesagt, sagte Roman Vilfand, wissenschaftlicher Direktor des Hydrometeorologischen Zentrums Russlands.",Вильфанд предупредил о сильных снегопадах в Сибири и на Дальнем Востоке,"Опасные явления погоды, такие как сильный ветер и осадки, прогнозируются в ближайшие дни в регионах Сибирского и Дальневосточного федеральных округов, сообщил научный руководитель Гидрометцентра России Роман Вильфанд.","Vilfand warned of heavy snowfalls in Siberia and the Far East. Dangerous weather phenomena, such as strong winds and precipitation, are predicted in the coming days in the regions of the Siberian and Far Eastern federal districts, said Roman Vilfand, scientific director of the Hydrometeorological Center of Russia.","Monuit Vilfand de nivibus gravibus in Sibiria et in extremo Oriente. Phaenomena tempestatis periculosa, sicut venti validi et praecipitatio, in diebus futuris in regionibus foederati regionum Siberiae et absit, dixit Roman Vilfand, director scientificus centri hydrometorologici Russiae.",https://rg.ru/2025/11/26/reg-dfo/vilfand-predupredil-o-silnyh-snegopadah-v-sibiri-i-na-dalnem-vostoke.html,https://cdnstatic.rg.ru/images/rg-social-dummy-logo-650x360.jpg,,""" "", - , .
, : , , 20 /, 10 .
 , 22 /, .
 , , 20 /, .
 , - , , 20 /.
 , - , , .
 , , 27 28 , 15-30 . , , , 28 /, .",,2025-12-22 02:52:44+00:00,wmo,Russia,ESB,Europe
ffadb8d0e9cdcf3945342cd2c0a9c6f5,2025-11-22T05:24:10Z,Snow&Ice,снег России,news.mail.ru,ru,0.8,"Es wurde bekannt gegeben, wie das Wetter für das neue Jahr sein wird. Am Silvesterabend wird es in Russland höchstwahrscheinlich Schnee und Minustemperaturen geben. Tatyana Ledashcheva, außerordentliche Professorin der Abteilung für Umweltsicherheit und Produktqualitätsmanagement am RUDN-Institut für Ökologie, erzählte Reportern davon.","Раскрыто, какая погода будет на Новый год","В новогоднюю ночь в России, вероятнее всего, будет снег и минусовая температура. Об этом журналистам рассказала доцент департамента экологической безопасности и менеджмента качества продукции Института экологии РУДН Татьяна Ледащева.","It has been revealed what the weather will be like for the New Year. On New Year's Eve in Russia, most likely there will be snow and sub-zero temperatures. Tatyana Ledashcheva, associate professor of the Department of Environmental Safety and Product Quality Management at the RUDN Institute of Ecology, told reporters about this.","Revelatum est qualis tempestas Novus Annus futurus est. In Eva Novus Annus in Russia maxime verisimile erit nives et temperaturae nullae sub-nullae. Tatyana Ledashcheva, professor adiunctus Department of Salutis Environmental et Product Quality Management in RUDN Instituti Ecologiae, nuntiavit notarios de hoc.",https://news.mail.ru/society/68811095/,https://news.mail.ru/social_preview/68811095/?time=bf345125d6520b3e4fd4e35186ee58f2,,", ,   .     .",,2025-12-22 17:00:18+00:00,wmo,Russia,ESB,Europe
1ebe7d84cbc5ec558787aca8ccdf5628,2025-11-23T18:41:14Z,Snow&Ice,снег России,news.mail.ru,ru,0.8,Das Wetter auf der Autobahn M-5 in der Region Tscheljabinsk hat sich stark verschlechtert. Video. Auf der Ural-Autobahn M-5 in der Nähe der Stadt Slatoust in der Region Tscheljabinsk begann es zu schneien. Die Autofahrer wurden von der staatlichen Verkehrsinspektion der Hauptdirektion des Innenministeriums Russlands für die Region gewarnt.,На трассе М-5 в Челябинской области резко ухудшилась погода. Видео,На автодороге М-5 «Урал» в районе города Златоуста Челябинской области пошел снег. Об этом водителей предупредили в Управлении Госавтоинспекции ГУ МВД России по региону.,"The weather on the M-5 highway in the Chelyabinsk region has sharply worsened. Video. It started snowing on the M-5 Ural highway near the city of Zlatoust, Chelyabinsk region. Drivers were warned about this by the State Traffic Inspectorate of the Main Directorate of the Ministry of Internal Affairs of Russia for the region.","Tempestas in via M-5 in regione Chelyabinsk acre ingravescit. Videor. Ninguit in via M-5 Ural prope urbem Zlatoust, regionem Chelyabinsk. Coegi de hoc moniti sunt a Publica Traffic Inspectoratus Praecipui Directoratus Ministerii Rerum Internarum Russiae pro regione.",https://news.mail.ru/society/68824038/,https://news.mail.ru/social_preview/68824038/?time=7ace97a4aa1d7179191aa1557ab68ad3,,"« 1738  -5 “”  —   . , .   », —  .",,2025-12-22 17:00:18+00:00,wmo,Russia,ESB,Europe
