index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
5b331ce9f7abcc983906496a38c04e84,2026-06-15T19:47:40Z,Fog,туман чеченская республика,vz.ru,ru,0.3,"Evraev verkündete die Sicherheit des Regens und Rußes, der in der Nähe von Jaroslawl fiel. Der in der Region Jaroslawl nach einem Brand an einem Kraftstofftank verzeichnete Niederschlag mit Verbrennungsrückständen stelle keine Gefahr für Pflanzen und Landwirtschaft dar, sagte Gouverneur Mikhail Evraev. Luftmessungen im nächstgelegenen Wohngebiet ergaben keine Hinweise auf Vorfälle.",Евраев заявил о безопасности выпавшего под Ярославлем дождя с сажей,"Осадки с остатками продуктов горения, зафиксированные в Ярославской области после пожара на топливном резервуаре, не представляют угрозы для растений и сельского хозяйства, сообщил губернатор Михаил Евраев. Замеры воздуха в ближайшей жилой зоне не выявили пре…","Evraev announced the safety of the rain and soot that fell near Yaroslavl. Precipitation with combustion residues recorded in the Yaroslavl region after a fire at a fuel tank does not pose a threat to plants and agriculture, said Governor Mikhail Evraev. Air measurements in the nearest residential area did not reveal pre...","Evraev salutem pluviae et fuliginis quae prope Yaroslavl cecidit. Praecipitatio cum residuo combustionis in regione Yaroslavl conscripta post ignem in piscina escaria comminationem plantae et agriculturae non ponit, dixit praefectus Mikhail Evraev. Mensurae aeris in proxima area residentialibus pre... non revelaverunt.",https://vz.ru/news/2026/6/15/1427520.html#text,https://img.vz.ru/upimg/soc/soc_1427520.png,,"«- , , », , «.». , , « ». 
 , - - , , , - «, , ». 
« », . , , . 
« , - « 18541855 ». . Patriot . , , », . 
 . , « , ». « , », Telegram-. 
«, «» - ? . , , ? , « », ? ?» . 
 , 2014 , 2022- . « . … [+280 chars]",,2026-06-20 04:40:06+00:00,wmo,Russia,ESB,Europe
dc43a288032ee39dc6dceb36eb78fccc,2026-06-09T02:31:25Z,Heat Wave,жара в москве,vz.ru,ru,0.7,"Hydrometeorologisches Zentrum: In der Region Moskau wird die extreme Hitze bis zum Ende der Woche anhalten. Die Lufttemperatur in Moskau und der Region Moskau werde bis zum Ende der Woche bei rund 30 Grad Celsius bleiben, sagte Marina Makarowa, eine leitende Mitarbeiterin des Hydrometeorologischen Zentrums Russlands. „Es gibt eine Warnung vor einem Phänomen namens extremer Hitze. Dann...",Гидрометцентр: Сильная жара сохранится в Московском регионе до конца недели,"Температура воздуха в Москве и Московской области останется на отметке около 30 градусов тепла вплоть до конца недели, заявила ведущий сотрудник Гидрометцентра России Марина Макарова. «Есть предупреждение о явлении, которое называется сильная жара. Это когда …","Hydrometeorological center: Extreme heat will continue in the Moscow region until the end of the week. The air temperature in Moscow and the Moscow region will remain around 30 degrees Celsius until the end of the week, said Marina Makarova, a leading employee of the Hydrometeorological Center of Russia. “There is a warning about a phenomenon called extreme heat. This is when...","Hydrometeorologicum Centrum: Extremus calor Moscuae usque ad finem septimanae permanebit. Temperatura aeris in Moscuae et regione Moscuae circa 30 gradus Celsius manebit usque ad finem hebdomadis, dixit Marina Makarova, princeps operarius hydrometorologico Centri Russiae. ""Admonitio est circa phaenomenon quod calor nimius appellatur. Hoc est cum...",https://vz.ru/news/2026/6/9/1425767.html#text,https://img.vz.ru/upimg/soc/soc_1425767.png,,", , , .
 , .
 , , 6 « », . 96%, , , 85%.
 : « , -, ». STEREO, 100 , . «», . , - .
 , ,    .
 , .
6 , , , .",,2026-06-20 04:40:06+00:00,wmo,Russia,ESB,Europe
b42b4887b0c1934d61df1da60de60e77,2026-06-16T08:21:17Z,Precipitation,осадки в россии,pogoda.mail.ru,ru,0.7,"Meteorologen sprachen bis zum Ende der Woche über das Wetter. Das Wetter in den meisten Regionen Russlands ähnelt dem Beginn des Herbstes. Wir sagen Ihnen, wann die Niederschläge enden und welches Wetter im Ural und im Süden des Landes zu erwarten ist.",Синоптики рассказали о погоде до конца недели,"Погода в большинстве регионах России напоминает начало осени. Рассказываем, когда закончатся осадки, какая погода ожидается на Урале и юге страны.","Forecasters spoke about the weather until the end of the week. The weather in most regions of Russia resembles the beginning of autumn. We will tell you when the precipitation will end, what weather is expected in the Urals and the south of the country.","Vates de tempestate usque ad finem septimanae locuti sunt. Tempestas in plerisque regionibus Russiae initium autumni habet. Dicemus tibi cum praecipitatio finis erit, quae tempestas in Uralibus et meridianis regionibus expectatur.",https://pogoda.mail.ru/news/71282094/,https://resizer.mail.ru/p/0155a024-78df-58ac-9ce1-bfa0a70acd3d/AQAG1dq2LXwKTwK5YwfNSfh-S-WQ1rC-JT7a3IM_e_RZyR0IMD9GweyOzbt0mG206LIOG_7wZxBArxlymF7aqoYnyJY.jpg,,", 16 ,     +16 °C,   , 17 ,  +15 °C —   .    70% ,    , 20 , ,     .",,2026-06-20 04:40:06+00:00,wmo,Russia,ESB,Europe
ac04acb3857c97458a8d29af815b62e0,2026-06-17T09:07:57Z,Precipitation,осадки в россии,pogoda.mail.ru,ru,0.7,Der Nordwesten Russlands wird von heftigen Regenfällen heimgesucht. Ein mächtiger Zyklon aus dem Atlantik wird den Nordwesten Russlands mit Spitzenniederschlägen belasten. In St. Petersburg könnte der Juni-Regenrekord aktualisiert werden. Wir teilen die Wettervorhersage für die Woche vom 17. bis 20. Juni 2026 und den Zeitpunkt der Rückkehr der Sonne.,Северо-запад России накроют сильнейшие ливни,"Мощный циклон с Атлантики принесет пиковые осадки на северо-запад России. В Петербурге возможно обновление июньского рекорда по дождям. Делимся прогнозом погоды на неделю, 17–20 июня 2026, и сроками возвращения солнца.","The north-west of Russia will be covered by heavy rains. A powerful cyclone from the Atlantic will bring peak precipitation to northwestern Russia. In St. Petersburg, the June rain record may be updated. We share the weather forecast for the week, June 17–20, 2026, and the timing of the return of the sun.","Septentrionalis Russiae occidens gravibus imbribus operietur. Potens cyclon ab Atlantico apicem praecipitatio in Russiam inter septentrionalem feret. Apud St. Petersburg, mense Iunio pluviae renovari possunt. Providemus tempestatem communicamus hebdomade, Iunio 17-20, 2026, et leo reditus solis.",https://pogoda.mail.ru/news/71295575/,https://resizer.mail.ru/p/13ce7cab-8751-5119-975b-1f89f8ada4fc/AQAGYTG1IcNuQgjQyzcZxTQwYMmeIEXOSEMu8eI3Lh_NJjCAQ943KzGrWCl25b5oQI-dVw4vaj4nPR4boWbr-gz0o5U.jpg,,":  +13 °C  +18 °C — ,  .   , , ,  ,  +16 °C  +17 °C.    — . 12 ,  2014 .
       .  ,    ,  +20 °C  +25 °C,     —  +28 °C.
.   , 20 , .   ,     .      +21 °C  +26 °C,     +31 °C.",,2026-06-20 04:40:06+00:00,wmo,Russia,ESB,Europe
bad100f9c47b58eb03463225604c6ddf,2026-06-18T08:53:59Z,Precipitation,осадки в россии,pogoda.mail.ru,ru,0.7,"Es ist bekannt geworden, wo es heute in Russland zu Gewittern kommen wird. Am Abend werden Gewitter in Primorje und der Amur-Region aufkommen. In der Nähe des Baikalsees wird es kälter. In Zentralrussland erwärmt sich die Luft auf +20 °C. Im Kaukasus wird es heftige Regenfälle geben.","Стало известно, где сегодня в России прогремят грозы",В Приморье и Амурскую область к вечеру придут грозы. У Байкала похолодает. В Центральной России воздух прогреется до +20 °С. На Кавказе пройдут обильные осадки.,It has become known where thunderstorms will occur in Russia today. Thunderstorms will arrive in Primorye and the Amur region in the evening. It will get colder near Lake Baikal. In Central Russia the air will warm up to +20 °C. There will be heavy rainfall in the Caucasus.,Innotuit ubi hodie in Russia procellarum evenient. Tonitruum in primorio et Amur regione vesperi advenient. Frigidior erit apud lacum Baikal. In Central Russia aer calefaciet usque ad +20 °C. Pluuiae in Caucaso erunt.,https://pogoda.mail.ru/news/71310121/,https://resizer.mail.ru/p/23333039-7d35-59fa-8eb3-4965bf84ed9c/AQAGpp_3BLovVK1KGf3HLD8kvSpcSlzHnDlftRFU1AJ0JTSSeb7CNVQN8OIVIg0bsvC05IJ3FQsRWDiPlcmE_ncAFpo.jpg,,", 18 , .       .   ,   .     ,  +24 °.     :   .
  ,   .   — +17 °,   — +22 °.      +30 °.   — +29 °,   — +26 °.
  ,   ,   .   — +22 °,   — +25 °,   — +28 °,   — +25 °.
  ,  .     +20 °.   +9 °.  … [+67 chars]",,2026-06-20 04:40:06+00:00,wmo,Russia,ESB,Europe
e1cb6605a21826ee05e7006f7bd902b4,2026-06-17T06:40:41Z,Flood,паводок республика бурятия,www.youtube.com,ru,0.3,"Chodorkowski LIVE: ⚡️NEWS | BRÜCKENEINSTURZ | NEUER ANGRIFF AUF MOSKAU | PROBLEME AN TANKSTELLEN | SKANDAL IM VERTEIDIGUNGSMINISTERIUM (06.17.2026). Hauptnachrichten 17. Juni. - Beschränkungen beim Verkauf von Benzin betreffen bereits etwa jede vierte Tankstelle in Russland. - Moskau wird erneut angegriffen, 19 Drohnen sind bekanntermaßen abgeschossen worden. - Das russische Militär hat die Region Saporoschje in der Ukraine angegriffen – Wohngebäude wurden erneut beschädigt...",Ходорковский LIVE: ⚡️НОВОСТИ | РУХНУЛ МОСТ | НОВАЯ АТАКА НА МОСКВУ | ПРОБЛЕМЫ НА ЗАПРАВКАХ | СКАНДАЛ В МИНОБОРОНЫ (2026-17-06),"Главные новости 17 июня.
- Ограничения на продажу бензина затрагивают уже примерно каждую четвертую АЗС в России.
- Снова атакована Москва, известно о 19 сбитых дронах.
- Российские военные ударили по Запорожской области Украины – снова пострадали жилые дома.…","Khodorkovsky LIVE: ⚡️NEWS | BRIDGE COLLAPSE | NEW ATTACK ON MOSCOW | PROBLEMS AT GAS STATIONS | SCANDAL IN THE MINISTRY OF DEFENSE (2026-17-06). Main news June 17. - Restrictions on the sale of gasoline already affect approximately every fourth gas station in Russia. - Moscow is attacked again, 19 drones are known to have been shot down. - The Russian military struck the Zaporozhye region of Ukraine - residential buildings were damaged again...","Khodorkovsky LIVE: ⚡️NEWS | PONS COLLAPSE | NOVUM DE MOSCOW | PROBLEMATICUM GAS STATIONS | Scandalum in ministerio defensionis (2026-17-06). Praecipuum evangelium 17 Iunii.
- Restrictiones venditionis gasolineae iam circa quartum gasi stationem in Russia afficiunt.
— Moscoviae iterum oppugnatur, 19 fuci sagittarii noti sunt.
- Russica militaria Zaporozhye regionem Ucrainae percussit - aedificia residentialia iterum laesa sunt.",https://www.youtube.com/supported_browsers?next_url=https://www.youtube.com/watch%3Fv%3DozfMFqVPh04,,,"Your browser isnt supported anymore. Update it to get the best YouTube experience and our latest features. Learn more
Remind me later",,2026-06-20 16:48:26+00:00,wmo,Russia,ESB,Europe
64433d66a27b5e631d9e799704ae3cdd,2026-06-15T15:17:14Z,Storm,штормовой нагон Пензенская область,www.youtube.com,ru,0.3,Chodorkowski LIVE: Das Flugzeug stürzte ab. Explosionen in der Nähe von Moskau. Khinshtein wurde geschickt. Feuer in der Lawra. Michalkow und Sokurow | LUFT (06.15.2026). Heute im „Air“-Programm: - Hauptnachrichten vom 15. Juni. - Ukrainisches Militär hat die Region Tula angegriffen. Bei dem Angriff wurden drei Menschen getötet und drei weitere verletzt. Ein Fragment der Drohne traf den örtlichen Magneten. - Eine Explosionsserie in Reutow bei Moskau. - Chef der Zentralbank...,Ходорковский LIVE: Разбился самолет. Взрывы под Москвой. Хинштейна послали. Пожар в Лавре. Михалков и Сокуров | ВОЗДУХ (2026-15-06),"Сегодня в программе «Воздух»:
- Главные новости 15 июня.
- Украинские военные атаковали Тульскую область. В ходе атаки погибли три человека, еще трое пострадали. Осколок дрона попал в местный Магнит. 
- Серия взрывов в подмосковному Реутове.
- Глава Центробан…","Khodorkovsky LIVE: The plane crashed. Explosions near Moscow. Khinshtein was sent. Fire in the Lavra. Mikhalkov and Sokurov | AIR (2026-15-06). Today on the “Air” program:
- Main news June 15.
- Ukrainian military attacked the Tula region. Three people were killed and three more were injured during the attack. A fragment of the drone hit the local Magnet. 
- A series of explosions in Reutov near Moscow.
- Head of the Central Bank...","Khodorkovsky LIVE: Planum ingruat. Explosiones prope Moscuam. Khinshtein missus est. Ignis in Lavra. Mikhalkov et Sokurov | AER (2026-15-06). Hodie in progressio ""Aeris"":
— Praecipuum nuntium 15 Iunii.
- Ucraina regionem militarem aggressi sunt Tulam. Tres homines interfecti sunt, et tres alii in oppugnatione laesi. Fragmentum fuci loci Magnet hit. 
— Series explosionum in Reutov prope Moscuam.
- Caput Centralis Bank...",https://www.youtube.com/supported_browsers?next_url=https://www.youtube.com/watch%3Fv%3DUyHs8qnCgcQ,,,"Your browser isnt supported anymore. Update it to get the best YouTube experience and our latest features. Learn more
Remind me later",,2026-06-21 21:41:07+00:00,wmo,Russia,ESB,Europe
4aa4db38304c870c5de41f698741889e,2026-06-18T11:41:08Z,Drought,засуха в Латвии,www.youtube.com,ru,0.3,"Chodorkowski LIVE: ⚡️NEWS | Evakuierung in Moskau | EINE DROHNE TRAF EIN WOHNHAUS | Einsturz an Flughäfen | Es wurde ein Waffenstillstand geschlossen (06.18.2026). Hauptnachrichten 18. Juni.
- Moskau brennt. Bei dem Angriff auf die russische Hauptstadt und die Region waren rund 200 Drohnen im Einsatz. Beißende Rauchwolken steigen über der Kapotnya-Raffinerie auf und Arbeiter auf dem Sadovod-Markt werden evakuiert.
- Wladimir Solowjow ergriff die Waffen gegen die Moskauer und den Preis...",Ходорковский LIVE: ⚡️НОВОСТИ | ЭВАКУАЦИЯ В МОСКВЕ | ДРОН ПОПАЛ В ЖИЛОЙ ДОМ | КОЛЛАПС В АЭРОПОРТАХ | ЗАКЛЮЧЕНО ПЕРЕМИРИЕ (2026-18-06),"Главные новости 18 июня.
- Москва в огне. В атаке на российскую столицу и область ВСУ задействовали порядка 200 дронов. Над НПЗ в Капотне поднимаются клубы едкого дыма, а работников рынка «Садовод» эвакуируют.
- Владимир Соловьев ополчился на москвичей и приз…","Khodorkovsky LIVE: ⚡️NEWS | EVACUATION IN MOSCOW | A DRONE HIT A RESIDENTIAL HOUSE | COLLAPSE AT AIRPORTS | A truce has been concluded (2026-18-06). Main news June 18.
- Moscow is on fire. About 200 drones were used in the attack on the Russian capital and the region. Plumes of acrid smoke rise above the Kapotnya refinery, and workers at the Sadovod market are evacuated.
- Vladimir Solovyov took up arms against Muscovites and the prize...","Khodorkovsky LIVE: ⚡️NEWS | EVACUATION IN MOSCOW | FUCUS HIT DOMO RESIDENTIAL | COLLAPSE AT AIRPORTS | Indutiae conclusae (2026-18-06). Praecipuum evangelium 18 Iunii.
— Moscoviae ardet. Circiter 200 fuci in capitis Russorum oppugnatione adhibiti sunt et regionem. Coma fumi acri supra Kapotnya expolitio oritur, et operarii in mercatu Sadovod evacuantur.
- Vladimirus Solovyov contra Moscovitas arma sumpsit et praemium...",https://www.youtube.com/supported_browsers?next_url=https://www.youtube.com/watch%3Fv%3DIVpY2_GlO3s,,,"Your browser isnt supported anymore. Update it to get the best YouTube experience and our latest features. Learn more
Remind me later",,2026-06-21 21:41:07+00:00,edo,Latvia,WCE,Europe
c4da14d89d69ab849741df720ebde9de,2026-06-05T05:57:05Z,Snow&Ice,морозная россия,vz.ru,ru,0.3,"Gref kündigte die Notwendigkeit eines neuen Wirtschaftswachstumsmodells an. Traditionelle oder träge Faktoren des Wirtschaftswachstums in Russland nähern sich heute ihrer Erschöpfung; Es brauche ein neues Wirtschaftswachstumsmodell, sagte der Chef der Sberbank German Gref beim Sberbank-Geschäftsfrühstück im SPIEF. Die russische Wirtschaft muss finden...",Греф заявил о необходимости новой модели экономического роста,"Традиционные или инерционные факторы экономического роста России на сегодня подходят к исчерпанию, нужна новая модель экономического роста, заявил глава Сбербанка Герман Греф на деловом завтраке «Сбера» в рамках ПМЭФ. Российская экономика нуждается в поиске н…","Gref announced the need for a new model of economic growth. Traditional or inertial factors of economic growth in Russia today are approaching exhaustion; a new model of economic growth is needed, said the head of Sberbank German Gref at the Sberbank business breakfast at the SPIEF. The Russian economy needs to find...","Gref opus novum exemplar incrementi oeconomici annuntiavit. Traditional vel inertiae factores incrementi oeconomici in Russia hodie lassitudinem appropinquant; novum exemplar incrementi oeconomici desideratur, caput Sberbank Germanice Gref apud Sberbank negotium ientaculum apud SPIFEF. Oeconomia Russiae invenire debet...",https://vz.ru/news/2026/6/5/1424902.html#text,https://img.vz.ru/upimg/soc/soc_1424902.png,,"« , , , , 100%, 85% , , 80% , », , .
 , 25% . 15%.
 .
 80 .
 15-17 .",,2026-06-22 15:32:48+00:00,wmo,Russia,ESB,Europe
f5586ac914256668276e5142d4438213,2026-06-22T03:36:21Z,Snow&Ice,снег Иркутской области,vz.ru,ru,0.3,In Moskau wurde eine Erwärmung vorhergesagt. Zu Beginn der Arbeitswoche erwarten die Bewohner der Hauptstadtregion nach Angaben des Russischen Hydrometeorologischen Zentrums bewölktes Wetter mit Lichtungen und die Tagestemperaturen werden angenehme Sommerwerte erreichen. Am Montagnachmittag erwärmt sich die Luft in der Hauptstadt von 23 auf 25 Grad...,В Москве спрогнозировали потепление,"В начале рабочей недели жителей столичного региона ожидает облачная погода с прояснениями, а дневная температура достигнет комфортных летних значений, свидетельствуют данные Гидрометцентра России. Днем в понедельник воздух в столице прогреется от 23 до 25 гра…","Warming was predicted in Moscow. At the beginning of the working week, residents of the capital region will expect cloudy weather with clearings, and daytime temperatures will reach comfortable summer values, according to data from the Russian Hydrometeorological Center. On Monday afternoon the air in the capital will warm up from 23 to 25 degrees...","Warming Moscoviae praedictum est. Initio septimanae laborantis incola regionis capitalis tempestatum nubilum exspectabunt cum purgationibus, et temperaturas diurnas ad bona aestiva commoda perveniet, secundum notitias Centrum Hydrometeorologicum Russorum. Die Lunae post meridiem aer in capitello calefaciet ab 23 ad 25 gradus...",https://vz.ru/news/2026/6/22/1429017.html#text,https://img.vz.ru/upimg/soc/soc_1429017.png,,"« -. », . 
« , , , , », . , , , -196 «», «», FP-1, «». 
« «». , », . , «» «» . 
« . , 140 , 40- , , - . , , 1400 », . 
« - -. , . , », . 
 , 18 «i» («»). Telegram- « », . 
 2026 . , «» 40 1400 … [+89 chars]",,2026-06-23 12:47:50+00:00,wmo,Russia,ESB,Europe
012e5b87c573655df02a4e4ef242aeb7,2026-06-21T22:18:11Z,Heat Wave,жара в россии,news.mail.ru,ru,0.7,"Wetter im Juli 2026: Vorhersage für den zweiten Sommermonat – Hitze, Regen oder Anomalien. Wettervorhersage für Juli 2026 in Russland: Temperatur, Niederschlag, Anomalien. Daten für Moskau, St. Petersburg, den Süden, den Ural, Sibirien. Wie sich das Wetter auf das Ferienhaus und den Urlaub auswirkt. Volkszeichen des Julis.","Погода в июле 2026: прогноз на второй месяц лета — жара, дожди или аномалии","Прогноз погоды на июль 2026 в России: температура, осадки, аномалии. Данные по Москве, СПб, югу, Уралу, Сибири. Как погода повлияет на дачу и отпуск. Народные приметы июля.","Weather in July 2026: forecast for the second month of summer - heat, rain or anomalies. Weather forecast for July 2026 in Russia: temperature, precipitation, anomalies. Data for Moscow, St. Petersburg, the south, the Urals, Siberia. How the weather will affect the cottage and vacation. Folk signs of July.","Tempestas mense Iulio 2026: Providemus pro secundo mense aestatis - caloris, pluviae vel anomaliae. Tempestas praecognoscendi Iulio 2026 in Russia: temperies, praecipitatio, anomaliae. Moscuae, Petropoli ad meridiem, Urales, Sibiria. Quomodo tempestas accidet casam et vacationem. Signa vulgares lulii.",https://news.mail.ru/society/71350571/,https://resizer.mail.ru/p/6ac1c767-3704-5c38-be11-d9ba255ddce1/AQAGv5AXrXP10EwHG038zdC3dOEZlVq4SDeUkO_Gy7sU0w4Cn2ZJ6lObT31iBWZNf98rlJdYETkz31bN0QAV1yJsqDw.jpg,,"2026       .   ,   -,   ,   ,     .  2026   1,4  —     .
  ,   2026 .   :   +25−27 °C,        +30 °C.   ,   ,    .
  .    - ,  . ,   ,  +17 °C.   -   ,   ,   .
  — ,   2026   .   ,   ,   +33−35 °C… [+641 chars]",,2026-06-23 12:47:50+00:00,wmo,Russia,ESB,Europe
ab29d3d387d7baf64e5122690fee72c3,2026-06-11T19:49:46Z,Precipitation,ливень россия,life.ru,ru,0.7,Ljuberzy bei Moskau wurde nach heftigen Regenfällen überschwemmt. Ein heftiger Regenguss verwandelte die Straßen von Ljuberzy bei Moskau in tiefe Pfützen. Die Anwohner zogen ihre Schuhe aus und gingen barfuß über die überfluteten Straßen. Aufnahmen der Folgen des Unwetters wurden vom Telegram-Kanal „MSK1.RU | Moskauer Nachrichten | Russland“ veröffentlicht.,Подмосковные Люберцы затопило после сильного ливня,Мощный ливень превратил улицы подмосковных Люберец в глубокие лужи. Местные жители сняли обувь и передвигались по затопленным дорогам босиком. Кадры с последствиями непогоды опубликовал Telegram-канал «MSK1.RU | Новости Москвы | Россия».,"Lyubertsy, near Moscow, was flooded after heavy rain. A powerful downpour turned the streets of Lyubertsy near Moscow into deep puddles. Local residents took off their shoes and walked barefoot along the flooded roads. Footage of the consequences of bad weather was published by the Telegram channel “MSK1.RU | Moscow News | Russia"".","Lyubertsy prope Moscuam post pluviam inundatus est. Impetu validus vias Lyubertsy prope Moscuam in palu alta convertit. Loci incolas calceos exuerunt et nudis pedibus ambulaverunt per vias inundatas. Footage consequentium tempestatum tempestatum editum est ab alveo Telegram ""MSK1.RU | Moscoviae News | Russiae"".",https://life.ru/p/1886628,https://static.life.ru/ip/unsafe/rs:fit:1200:/q:98/sh:0.5/czM6Ly9saWZlLXN0YXRpYy9wdWJsaWNhdGlvbnMvMjAyNi82LzExLzY4NTU0OTcyMTI2My42NzA1LmpwZw==.webp,,". . Telegram- «MSK1.RU | | ». 
 , , , . , . : « ».
 , - « ». , .
 «». , BMW, Mercedes Jaguar. , «» . , , .
 , «» Life.ru.",,2026-06-25 12:33:44+00:00,wmo,Russia,ESB,Europe
b3100d7b418be53107ab59a1bdacc5df,2026-06-11T19:52:10Z,Precipitation,ливень россия,news.mail.ru,ru,0.7,Ljuberzy bei Moskau wurde nach heftigen Regenfällen überschwemmt. Ein heftiger Regenguss verwandelte die Straßen von Ljuberzy bei Moskau in tiefe Pfützen. Die Anwohner zogen ihre Schuhe aus und gingen barfuß über die überfluteten Straßen. Aufnahmen der Folgen des Unwetters wurden vom Telegram-Kanal „MSK1.RU | Moskauer Nachrichten | Russland“ veröffentlicht.,Подмосковные Люберцы затопило после сильного ливня,Мощный ливень превратил улицы подмосковных Люберец в глубокие лужи. Местные жители сняли обувь и передвигались по затопленным дорогам босиком. Кадры с последствиями непогоды опубликовал Telegram-канал «MSK1.RU | Новости Москвы | Россия».,"Lyubertsy, near Moscow, was flooded after heavy rain. A powerful downpour turned the streets of Lyubertsy near Moscow into deep puddles. Local residents took off their shoes and walked barefoot along the flooded roads. Footage of the consequences of bad weather was published by the Telegram channel “MSK1.RU | Moscow News | Russia"".","Lyubertsy prope Moscuam post pluviam inundatus est. Impetu validus vias Lyubertsy prope Moscuam in palu alta convertit. Loci incolas calceos exuerunt et nudis pedibus ambulaverunt per vias inundatas. Footage consequentium tempestatum tempestatum editum est ab alveo Telegram ""MSK1.RU | Moscoviae News | Russiae"".",https://news.mail.ru/incident/71239837/,https://resizer.mail.ru/p/556d11d7-b246-5353-8c3d-a991e6102c6e/AQAG5w17t6qMtA2MbdUPqLHiPcDB6vFr9IFmbZBVQNMPu8oqVMqW9TZ6xdb92tvqy8om9cTTsGMDWFznelldrtEXtBk.jpg,,"«». , BMW, Mercedes  Jaguar. ,    «»   . ,     ,        .",,2026-06-25 12:33:44+00:00,wmo,Russia,ESB,Europe
59c2da2fe02ab8c23ee2d64a6e6ea388,2026-06-08T15:37:14Z,Heat Wave,жара в москве,news.mail.ru,ru,0.7,"Der Meteorologe teilte mit, wie lange die 30-Grad-Hitze in Moskau anhalten wird. Golubev: Die Hitze von dreißig Grad wird in Moskau bis Sonntag anhalten.","Синоптик рассказал, как долго продлится тридцатиградусная жара в Москве",Голубев: тридцатиградусная жара продлится в Москве до воскресенья.,The weather forecaster told how long the thirty-degree heat will last in Moscow. Golubev: thirty-degree heat will last in Moscow until Sunday.,Vatem tempestatis narravit quousque calor triginta gradus Moscuae durabit. Golubev: triginta gradus calor Moscuae usque ad diem dominicum durabit.,https://news.mail.ru/society/71194853/,https://resizer.mail.ru/p/404cbe96-0241-5a06-8f3e-424950213cc0/AQAGNFqZxKCTu2rFwzu1Scer3Hj6wczS7ijlwINWHt-1-JgDlYfJp3Ay3aY7XpfsT7LKBx2NIp4n41iWfS4w9iFZUAY.jpg,,"«     +31,   , ,  +33 . ,   30 », — .",,2026-06-25 17:23:10+00:00,wmo,Russia,ESB,Europe
e2d23fb23297d93308aebfb50de97a07,2026-06-10T00:10:15Z,Heat Wave,жара в москве,pogoda.mail.ru,ru,0.7,"Der Wetterbericht sagte uns, wann die Hitze in Moskau nachlassen wird. Prognostikerin Pozdnyakova: Die Hitze in Moskau wird am Sonntag nachlassen.","Синоптик рассказала, когда жара в Москве пойдет на спад",Синоптик Позднякова: жара в Москве спадет в воскресенье.,The weather forecaster told us when the heat in Moscow will subside. Forecaster Pozdnyakova: the heat in Moscow will subside on Sunday.,Vatem tempestatem nobis indicavit quando Moscuae aestus conquiesceret. Vatem Pozdnyakova: aestus Moscuae die Dominico conquiescet.,https://pogoda.mail.ru/news/71211813/,https://resizer.mail.ru/p/5f6611f1-292b-5d26-817c-70fb1030d3f6/AQAGKrdUsF8PpIpigJ-E6oKKPZiIpOCsGUoBgKJLlmTnvhZnAg6KrihvFrkfxLLRMmEVBzMZ_RxeKWX1bAbx8YWXSk0.jpg,,"«    26 — 31 ,   , 14- , .  5 ,   », — .",,2026-06-25 17:23:10+00:00,wmo,Russia,ESB,Europe
045c7406462a1c8dae5abe484b42e8cb,2026-06-10T02:40:17Z,Heat Wave,жара в москве,news.mail.ru,ru,0.7,"Die Hitze wird nicht verschwinden: Auf Moskau warten neue Temperaturrekorde. Die starke Hitze in Moskau wird mindestens bis zum 13. Juni anhalten. Prognostikerin Pozdnyakova sagte in einem exklusiven Interview mit aif.ru, dass die Hauptstadtregion neue Temperaturrekorde erwartet.",Жара не отступит: Москву ждут новые температурные рекорды,"Сильная жара в Москве сохранится как минимум до 13 июня. Синоптик Позднякова в эксклюзивном интервью aif.ru рассказала, что столичный регион ожидают новые температурные рекорды.",The heat will not go away: new temperature records await Moscow. The intense heat in Moscow will continue until at least June 13. Forecaster Pozdnyakova in an exclusive interview with aif.ru said that the capital region is expecting new temperature records.,Calor non recedet: nova temperatura monumenta Moscuam exspectant. Calor intensus Moscuae perget usque ad minimum Iunii 13. Vatem Pozdnyakova in colloquio exclusivo cum aif.ru dixit regionem capitalem novas tabulas temperaturas exspectat.,https://news.mail.ru/society/71212464/,https://resizer.mail.ru/p/399006d7-91a5-5481-80a6-dc2bbc44893d/AQAGIvTmvb7dqyyPcwbe2KodZfrJyYOfVY2diKukc_DJOIwbhPkNHya4XefHiiHW6gWSDKVXlE70W_-f023AH43qj_E.png,,"«  “”   .     : +30 °C.     ,      ,  .   30- ,    13- +30 °C.     .  ,    10-   ,    , .  ,   », — .",,2026-06-25 17:23:10+00:00,wmo,Russia,ESB,Europe
